color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Ray Griggs,4,92,4,12,Chris Cox,93,0,Documentary,Bill Farmer,I Want Your Money ,1123,168,Mike Huckabee,0,N/A,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,31,English,USA,PG,0,2010,31,5.1,1.78,638
Color,Matt Jackson,9,97,0,271,Paul Elia,935,0,Comedy|Horror,Kane Hodder,Love in the Time of Monsters ,143,2350,Alex Sanborn,3,bigfoot|love|monster|sasquatch|tourist,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,5,English,USA,N/A,0,2014,709,5.4,N/A,194
Color,Brian De Palma,11,90,N/A,6,Ron Lynch,59,0,Animation|Comedy|Drama,Brendon Small,Home Movies             ,7458,81,Melissa Bardin Galsky,0,coach|friend|school|series|tv series,http://www.imdb.com/title/tt0197159/?ref_=fn_tt_tt_1,82,English,USA,TV-PG,0,1980,11,8.2,1.33,526
Color,Paul Fox,80,80,3,39,Jeff Seymour,108,0,Horror|Thriller,Dov Tiefenbach,The Dark Hours ,4788,272,Gordon Currie,0,brain tumor|champagne|game|psychiatrist|weekend,http://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,52,English,Canada,R,500000,2005,64,6.1,1.85,166
Color,Stephen Frears,46,98,350,33,Roshan Seth,114,2451545,Comedy|Drama|Romance,Saeed Jaffrey,My Beautiful Laundrette ,10577,260,Garry Cooper,1,england|mistress|pakistani|politics|thatcher,http://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,64,English,UK,R,860000,1985,61,6.9,1.66,0
 Black and White,Ari Kirschenbaum,8,84,0,36,Adam LeFevre,169,0,Drama|Horror|Mystery|Thriller,R. Brandon Johnson,Fabled ,191,312,Desmond Askew,0,N/A,http://www.imdb.com/title/tt0299863/?ref_=fn_tt_tt_1,10,English,USA,R,0,2002,80,5.8,1.78,7
Color,Lukas Moodysson,10,89,0,83,Michelle Nolden,918,0,Drama|Thriller,Katharine Isabelle,Show Me ,369,1163,Gabriel Hogan,0,bathtub|implied incest|lesbian|squeegee|tied to a chair,http://www.imdb.com/title/tt0414510/?ref_=fn_tt_tt_1,5,Swedish,Sweden,R,0,1998,100,6,1.78,12
Color,Ingmar Bergman,76,95,0,92,Ingrid Thulin,440,0,Drama,Liv Ullmann,Cries & Whispers ,19964,809,Erland Josephson,0,dying|love|mansion|selfishness|turn of the century,http://www.imdb.com/title/tt0069467/?ref_=fn_tt_tt_1,197,Swedish,Sweden,R,400000,1972,132,8.2,1.66,0
 Black and White,D.W. Griffith,69,197,204,9,Mae Marsh,436,1750000,Drama|History|War,Lillian Gish,Intolerance: Love's Struggle Throughout the Ages ,10718,481,Walter Long,1,huguenot|intolerance|medicis|protestant|wedding,http://www.imdb.com/title/tt0006864/?ref_=fn_tt_tt_1,88,English,USA,Not Rated,385907,1916,22,8,1.33,691
Color,Roger Nygard,43,86,3,513,DeForest Kelley,643,0,Documentary,Walter Koenig,Trekkies ,4407,2864,James Doohan,1,autograph|dentist|outer space|star trek|telephone call,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,75,English,USA,PG,375000,1997,606,7,N/A,672
Color,Sam Raimi,304,85,0,58,Betsy Baker,634,29612367,Fantasy|Horror,Ted Raimi,The Evil Dead ,141219,813,Ellen Sandweiss,0,cult director|cult film|evil dead|necronomicon|psychotronic film,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,740,English,USA,NC-17,350000,1981,66,7.6,1.37,12000
Color,Mor Loushy,23,84,0,N/A,N/A,3,0,Documentary|History,Amos Oz,Censored Voices ,186,3,N/A,0,N/A,http://www.imdb.com/title/tt3457376/?ref_=fn_tt_tt_1,3,English,Israel,N/A,0,2015,N/A,7.2,1.78,111
Color,Doug Block,45,90,0,0,Ellen Block,0,84109,Documentary,Carol Block,51 Birch Street ,695,0,Mike Block,2,address as title|number in title|parents,http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,16,English,USA,Unrated,0,2006,0,7.5,N/A,70
Color,Hugh Hudson,23,126,N/A,576,Tracy Spiridakos,2000,358574,Action|Adventure|Drama|Sci-Fi,Billy Burke,Revolution             ,72017,5052,David Lyons,6,2020s|near future|one word series title|post apocalypse|year 2027,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,323,English,USA,TV-14,28000000,1985,821,6.7,16,17000
Color,Chad Kapper,4,98,0,0,Natalie Welch,196,0,Family|Sci-Fi,Tom E. Nicholson,Rotor DR1 ,209,199,Christian Kapper,2,drone|playing with gun|post apocalypse|road trip|working class family,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,8,English,USA,N/A,350000,2015,3,3.4,2.35,240
 Black and White,Sidney Lumet,177,97,0,253,Lee J. Cobb,359,4360000,Crime|Drama,Jack Warden,12 Angry Men ,447785,1433,John Fiedler,1,courtroom|dialogue driven|dialogue driven storyline|jury|murder,http://www.imdb.com/title/tt0050083/?ref_=fn_tt_tt_1,888,English,USA,Not Rated,397751,1957,259,8.9,1.66,40000
Color,Paul Fierlinger,51,83,3,258,Peter Gerety,812,246574,Animation|Drama,Isabella Rossellini,My Dog Tulip ,1272,1370,Lynn Redgrave,0,autobiography|dog movie|german shepherd|memoir|old man,http://www.imdb.com/title/tt0843358/?ref_=fn_tt_tt_1,15,English,USA,N/A,0,2010,277,6.9,1.85,675
 Black and White,Frank Capra,124,105,964,21,Alan Hale,380,4500000,Comedy|Romance,Claudette Colbert,It Happened One Night ,64888,540,Walter Connolly,1,bus|detective|love|money|reporter,http://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,235,English,USA,Unrated,325000,1934,114,8.2,1.37,0
Color,Aedan Warburton,211,10,252,14,Mary Tsoni,47,0,Drama|Thriller,Angeliki Papoulia,Dogtooth ,44864,126,Sissy Petropoulou,0,fellatio|isolated house|overprotective father|social isolation|unsimulated sex,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,170,English,USA,Unrated,3798,2024,37,7.3,2.35,13000
Color,Lauren Lazin,26,112,2,321,Gary Coleman,786,7808524,Biography|Documentary|Music,James Cagney,Tupac: Resurrection ,7687,2638,Todd Bridges,0,hip hop|name in title|rap star|rapper|reference to tupac shakur,http://www.imdb.com/title/tt0343121/?ref_=fn_tt_tt_1,32,English,USA,R,300000,2003,633,8,1.85,0
Color,Niall Johnson,4,116,7,2,Mark Caven,19,60,Drama,Kevin Howarth,The Big Swap ,270,37,Thierry Harcourt,0,breasts|female frontal nudity|jealousy|male full frontal nudity|male nudity,http://www.imdb.com/title/tt0118717/?ref_=fn_tt_tt_1,7,English,UK,N/A,50,1998,16,5.6,1.33,29
Color,Eric Mendelsohn,20,88,5,301,Edie Falco,795,0,Drama,Embeth Davidtz,3 Backyards ,554,1884,Kathryn Erbe,0,number in title,http://www.imdb.com/title/tt1314190/?ref_=fn_tt_tt_1,23,English,USA,R,0,2010,659,5.2,N/A,92
Color,Jean-Luc Godard,96,110,0,0,Anna Karina,710,0,Crime|Drama|Romance,Jean-Paul Belmondo,Pierrot le Fou ,19386,967,Graziella Galvani,1,beach|money|on the run|party|smuggling,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,74,French,France,Not Rated,300000,1965,257,7.7,2.35,2000
Color,Cary Bell,N/A,77,0,0,Stacie Evans,0,0,Documentary,Abigail Evans,Butterfly Girl ,27,0,Emily Gorell,0,N/A,http://www.imdb.com/title/tt2421956/?ref_=fn_tt_tt_1,1,English,USA,N/A,0,2014,0,8.7,N/A,88
Color,Ann Oren,5,68,0,0,Ana Maria Guran,0,0,Drama,Iulia Ciochina,The World Is Mine ,354,0,Ana Vatamanu,1,N/A,http://www.imdb.com/title/tt4707756/?ref_=fn_tt_tt_1,1,English,USA,N/A,0,2017,0,6.5,N/A,34
Color,Jason Stone,48,108,14,826,Ellen Burstyn,2000,0,Thriller,Topher Grace,The Calling ,6025,4385,Christopher Heyerdahl,2,bouquet|house fire|praying|serial killer|tied to a chair,http://www.imdb.com/title/tt1666335/?ref_=fn_tt_tt_1,28,English,Canada,R,0,2014,1000,5.8,N/A,0
Color,Ken Roht,N/A,109,0,26,Joe Lev,270,0,Drama,Charla Cochran,Perfect Cowboy ,8,364,Sienna Beckman,3,country singer|father son relationship|music group,http://www.imdb.com/title/tt3581098/?ref_=fn_tt_tt_1,N/A,English,USA,N/A,200,2014,54,7,N/A,65
 Black and White,Robinson Devor,18,90,14,3,Eugene Roche,142,0,Comedy,Marilyn Rising,The Woman Chaser ,524,168,Max Kerstein,0,car salesman|filmmaking|pulp fiction|santa claus suit|truck driver,http://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,22,English,USA,N/A,0,1999,23,7.3,N/A,73
Color,Pat Holden,44,86,6,115,Martin Compston,498,1181929,Horror,Alan Brent,When the Lights Went Out ,3813,895,Kate Ashfield,0,father daughter relationship|poltergeist|spirit|stairway|urination,http://www.imdb.com/title/tt1743993/?ref_=fn_tt_tt_1,27,English,UK,N/A,0,2012,204,5.4,2.35,0
Color,Eric Bugbee,2,98,0,21,Bill Allen,52,0,Action|Drama|Sport,Joel Moody,Heroes of Dirt ,53,130,Lia Tucker,0,bike|bmx|drugs|troubled teen|youth,http://www.imdb.com/title/tt1934172/?ref_=fn_tt_tt_1,1,English,USA,PG-13,0,2015,36,7.1,N/A,197
Color,Bill Melendez,43,25,36,27,Bill Melendez,39,0,Animation|Comedy|Family,Peter Robbins,A Charlie Brown Christmas ,21826,139,Christopher Shea,0,christmas|christmas tree|commercialism|meaning of christmas|tree,http://www.imdb.com/title/tt0059026/?ref_=fn_tt_tt_1,126,English,USA,TV-G,96000,1965,36,8.4,1.33,0
Color,Dena Seidel,5,72,0,0,Hugh Ducklow,0,0,Adventure|Documentary,Naderev Sano,Antarctic Edge: 70° South ,123,0,Mike Brett,0,N/A,http://www.imdb.com/title/tt2780714/?ref_=fn_tt_tt_1,2,English,USA,N/A,0,2015,0,7,N/A,215
 Black and White,Deborah Anderson,16,73,4,232,Jesse Jane,502,0,Documentary,Lisa Ann,Aroused ,502,1796,Kayden Kross,0,aroused|photography|pornography documentary|pornstar,http://www.imdb.com/title/tt2403815/?ref_=fn_tt_tt_1,9,English,USA,N/A,0,2013,366,5.3,N/A,207
Color,Sara Newens,18,80,0,0,Xinhua Jiang,0,0,Documentary,Ariel Hsing,Top Spin ,260,0,Michael Landers,0,N/A,http://www.imdb.com/title/tt4219836/?ref_=fn_tt_tt_1,2,English,USA,N/A,0,2014,0,7.1,N/A,116
Color,Paul Schrader,130,118,261,697,Ruby Dee,783,21000000,Fantasy|Horror|Thriller,Ed Begley Jr.,Cat People ,14193,3700,John Heard,1,cat|cat people|leopard|love|slip the undergarment,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,106,English,USA,R,12500000,1982,782,6.1,1.85,0
Color,Claudia Collao,3,52,0,163,Hassan Johnson,196,0,Drama,J.D. Williams,An American in Hollywood ,100,942,Samantha Esteban,0,place name in title,http://www.imdb.com/title/tt2125430/?ref_=fn_tt_tt_1,3,French,France,R,0,2025,180,7.2,N/A,72
Color,Zal Batmanglij,136,85,129,100,James Urbaniak,120,405614,Drama|Mystery|Sci-Fi|Thriller,Christopher Denham,Sound of My Voice ,15775,511,Constance Wu,0,cult|cult leader|female nudity|greedy institution|manipulation,http://www.imdb.com/title/tt1748207/?ref_=fn_tt_tt_1,69,English,USA,R,0,2011,119,6.7,1.85,0
Color,N/A,12,90,0,N/A,N/A,N/A,0,Documentary|War,N/A,The Blood of My Brother ,102,0,N/A,1,american|blood|dream|patrol|tank,http://www.imdb.com/title/tt0488873/?ref_=fn_tt_tt_1,7,English,USA,N/A,0,2005,N/A,6.6,1.66,14
Color,Lynn Shelton,171,90,100,9,Mike Birbiglia,830,3242802,Comedy|Drama,Mark Duplass,Your Sister's Sister ,21618,973,Mel Eslyn,2,drunken sex|mashed potatoes|pancakes|tequila|title directed by female,http://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1,62,English,USA,R,125000,2011,128,6.7,N/A,3000
Color,David Hewlett,8,88,686,405,David Hewlett,847,0,Comedy,Christopher Judge,A Dog's Breakfast ,3262,2364,Paul McGillion,2,dog|vegetarian,http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,46,English,Canada,N/A,120000,2007,686,7,1.78,377
Color,David Hewlett,8,88,686,405,David Hewlett,847,0,Comedy,Christopher Judge,A Dog's Breakfast ,3262,2364,Paul McGillion,2,dog|vegetarian,http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,46,English,Canada,N/A,120000,2007,686,7,1.78,377
 Black and White,George A. Romero,284,96,0,56,Duane Jones,125,30000000,Drama|Horror|Mystery,Judith O'Dea,Night of the Living Dead ,87978,403,S. William Hinzman,5,cemetery|farmhouse|radiation|running out of gas|zombie,http://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,580,English,USA,Unrated,114000,1968,108,8,1.85,0
 Black and White,Jean-Luc Godard,36,95,0,5,Macha Méril,12,0,Drama,Philippe Leroy,Une Femme Mariée ,1962,27,Rita Maiden,0,acting|actor|face slap|fashion|magazine,http://www.imdb.com/title/tt0058701/?ref_=fn_tt_tt_1,10,French,France,N/A,120000,1964,7,7.4,1.37,187
Color,D.W. Griffith,21,193,664,400,Nate Parker,990,11000000,Biography|Drama,Jason Stuart,The Birth of a Nation ,1197,3525,Aunjanue Ellis,1,N/A,http://www.imdb.com/title/tt4196450/?ref_=fn_tt_tt_1,8,English,USA,R,100000,1915,664,5.4,2.35,0
Color,Nathan Smith Jones,1,70,7,69,Frank Gerrish,206,0,Comedy,Richard Moll,The Work and the Story ,98,516,Christopher Robin Miller,0,latter day saints|lds film|mock documentary|mormon|mormonism,http://www.imdb.com/title/tt0339921/?ref_=fn_tt_tt_1,5,English,USA,N/A,0,2003,81,5.7,N/A,0
 Black and White,David Lynch,152,89,0,121,Jack Nance,195,7000000,Fantasy|Horror|Sci-Fi,Hal Landon Jr.,Eraserhead ,69831,837,Charlotte Stewart,1,apartment|baby|deformed baby|factory|surrealism,http://www.imdb.com/title/tt0074486/?ref_=fn_tt_tt_1,535,English,USA,Unrated,100000,1977,158,7.4,1.37,0
 Black and White,Harry F. Millarde,1,110,0,0,Johnnie Walker,2,3000000,Crime|Drama,Stephen Carr,Over the Hill to the Poorhouse ,5,4,Mary Carr,1,family relationships|gang|idler|poorhouse|thief,http://www.imdb.com/title/tt0011549/?ref_=fn_tt_tt_1,1,English,USA,N/A,100000,1920,2,4.8,1.33,0
Color,Peter Chelsom,57,100,23,545,Elden Henson,1000,2652246,Comedy|Drama,Kieran Culkin,The Mighty ,10499,2283,Gena Rowlands,4,book|friendship|knight|learning disability|tutor,http://www.imdb.com/title/tt0119670/?ref_=fn_tt_tt_1,113,English,USA,PG-13,0,1998,577,7.3,1.85,0
Color,Jamaa Fanaka,23,99,9,10,Chuck Mitchell,116,0,Crime|Drama|Sport,Leon Isaac Kennedy,Penitentiary ,509,170,Wilbur 'Hi-Fi' White,2,blaxploitation|boxing|convict|drifter|false accusation,http://www.imdb.com/title/tt0079709/?ref_=fn_tt_tt_1,10,English,USA,R,0,1979,24,5.8,1.85,157
Color,Stephen Langford,2,82,7,50,Gabriela Castillo,143,0,Family,Kevin P. Farley,"Dude, Where's My Dog?! ",73,417,Brandon Middleton,0,N/A,http://www.imdb.com/title/tt3109200/?ref_=fn_tt_tt_1,4,English,USA,PG,0,2014,134,3.2,1.85,178
Color,James Swirsky,50,103,0,0,Edmund McMillen,0,0,Documentary,Jonathan Blow,Indie Game: The Movie ,16701,0,Phil Fish,0,movie in title,http://www.imdb.com/title/tt1942884/?ref_=fn_tt_tt_1,23,English,Canada,Not Rated,0,2012,0,7.7,16,0
Color,Joel Hewett,61,72,3,140,Adam Rayner,798,500,Thriller,Danny Dyer,Closure ,5747,1401,Ralph Brown,1,countryside|night|party|rape|scar,http://www.imdb.com/title/tt0480011/?ref_=fn_tt_tt_1,44,English,USA,R,150,2012,279,5.6,1.85,246
 Black and White,Kerry David,1,0,2,75,John Ireland,142,0,Crime|Drama,Sheldon Leonard,Open Secret ,67,354,Arthur O'Connell,3,anti semitism|gangster,http://www.imdb.com/title/tt0040671/?ref_=fn_tt_tt_1,9,English,USA,Approved,0,2023,86,7.1,1.37,10
Color,Patrick Ryan Sims,5,85,0,10,Hugh Mun,416,0,Action|Drama|Sci-Fi|Thriller,Claire Gordon-Harper,Echo Dr. ,101,459,Johnathan Hurley,2,android|artificial intelligence|home invasion|security system|tech noir,http://www.imdb.com/title/tt2343473/?ref_=fn_tt_tt_1,1,English,USA,N/A,0,2013,18,3.6,1.78,17
Color,László Benedek,14,106,6,13,Trevor Howard,440,0,Crime|Horror|Thriller,Liv Ullmann,The Night Visitor ,544,564,Andrew Keir,1,escape|independent film|mental illness|prison|revenge,http://www.imdb.com/title/tt0066141/?ref_=fn_tt_tt_1,19,English,Denmark,GP,0,1971,98,6.8,N/A,65
Color,Jason Miller,5,77,0,0,Dottie Alexander,45,0,Biography|Documentary|Music,Jon Brion,The Past is a Grotesque Animal ,80,45,David Barnes,0,artist|band|male rear nudity|sexuality|stage,http://www.imdb.com/title/tt3072636/?ref_=fn_tt_tt_1,1,English,USA,Unrated,100,2014,0,7.6,1.78,82
Color,Sut Jhally,16,80,3,0,Seth Ackerman,103,0,Documentary,Noam Chomsky,"Peace, Propaganda & the Promised Land ",496,103,Arik Ascherman,3,arab israeli conflict|israel|media|middle east|palestine,http://www.imdb.com/title/tt0428959/?ref_=fn_tt_tt_1,13,English,USA,N/A,0,2004,0,8.3,N/A,110
Color,Julie Davis,5,86,12,117,Meredith Scott Lynn,238,0,Comedy|Romance,Jack McGee,"I Love You, Don't Touch Me! ",405,623,Tim DeZarn,1,female frontal nudity|female rear nudity|title directed by female|virgin|written and directed by cast member,http://www.imdb.com/title/tt0130019/?ref_=fn_tt_tt_1,15,French,France,R,0,1997,166,5.4,N/A,97
Color,Brett Piper,18,90,7,3,Steve Diasparra,118,0,Action|Sci-Fi|Thriller,Michelle Simone Miller,Queen Crab ,48,138,A.J. DeLucia,0,N/A,http://www.imdb.com/title/tt2319456/?ref_=fn_tt_tt_1,18,English,USA,N/A,75000,2015,15,4.5,N/A,34
 Black and White,Joseph Green,95,82,2,6,Jason Evers,24,0,Horror|Sci-Fi,Virginia Leith,The Brain That Wouldn't Die ,4752,52,Bruce Kerr,1,brain|fiance|laboratory|surgeon|surgery,http://www.imdb.com/title/tt0052646/?ref_=fn_tt_tt_1,152,English,USA,Approved,62000,1962,16,4.1,1.66,1000
Color,Wade Gasque,13,75,0,46,Vincent Duvall,267,0,Drama,Ty Parker,Tiger Orange ,683,488,Loanne Bishop,2,coming out|father son relationship|gay|gay brother|toilet sex,http://www.imdb.com/title/tt2866824/?ref_=fn_tt_tt_1,8,English,USA,Unrated,0,2014,87,6.8,1.78,182
Color,Daniel Schechter,15,87,8,272,Kevin Corrigan,969,0,Comedy,Lena Dunham,Supporting Characters ,760,2398,Alex Karpovsky,0,film editor|kiss|marriage proposal|movie screening|urination,http://www.imdb.com/title/tt1874789/?ref_=fn_tt_tt_1,4,English,USA,Not Rated,0,2012,778,6.3,N/A,209
Color,Mike Flanagan,125,91,59,9,Courtney Bell,35,0,Drama|Horror|Mystery,Justin Gordon,Absentia ,13065,97,Erin Cipolletti,0,anticipate|dead in absentia|foetus|tunnel|unreliable narration,http://www.imdb.com/title/tt1610996/?ref_=fn_tt_tt_1,136,English,USA,R,70000,2011,28,5.8,1.78,3000
Color,Matt Johnson,73,83,8,8,Shailene Garnett,111,0,Crime|Drama|Thriller,Paul Daniel Ayotte,The Dirties ,3885,147,Matt Johnson,0,best friend|bully|friend|revenge|school,http://www.imdb.com/title/tt2334896/?ref_=fn_tt_tt_1,40,English,Canada,Not Rated,10000,2013,19,6.7,N/A,1000
Color,Bruno Barreto,1,99,9,3,Sonia Braga,866,1300000,Comedy|Drama|Romance,Marcello Mastroianni,Gabriela ,712,1179,Joffre Soares,0,based on novel|brazil|female underarm hair|sex in a window|star appears nude,http://www.imdb.com/title/tt0085575/?ref_=fn_tt_tt_1,9,Portuguese,Brazil,R,0,1983,308,6.4,2.35,114
Color,Terron R. Parsons,13,93,9,133,Jeremy Sande,743,0,Crime|Drama|Horror,Richard Tyson,Hayride ,485,1527,Corlandos Scott,0,N/A,http://www.imdb.com/title/tt1861343/?ref_=fn_tt_tt_1,5,English,USA,Not Rated,60000,2012,413,3.4,1.78,284
Color,Donald Driver,N/A,85,0,15,Chelse Swain,1000,0,Comedy|Drama,Corbin Bernsen,The Naked Ape ,128,1077,Amanda MacDonald,0,coming of age|male nudity|road trip|skinny dipping|teenager,http://www.imdb.com/title/tt0381053/?ref_=fn_tt_tt_1,3,English,USA,N/A,0,1973,36,4.7,N/A,2
Color,Jem Cohen,12,111,6,N/A,N/A,N/A,0,Documentary,N/A,Counting ,61,0,N/A,0,city|city symphony|diary|essay|surveillance,http://www.imdb.com/title/tt4462082/?ref_=fn_tt_tt_1,1,English,USA,N/A,50000,2015,N/A,6,1.78,5
 Black and White,Andrew Leman,60,47,2,5,David Mersault,19,0,Fantasy|Horror|Mystery|Thriller,Dan Novy,The Call of Cthulhu ,6261,43,Barry Lynch,0,1920s|cthulhu|dream|sailor|silent film,http://www.imdb.com/title/tt0478988/?ref_=fn_tt_tt_1,99,English,USA,N/A,50000,2005,9,7.3,1.33,0
Color,Dave Carroll,10,93,0,N/A,N/A,0,0,Documentary,Chris 'Wonder' Schoeck,Bending Steel ,53,0,N/A,0,N/A,http://www.imdb.com/title/tt2181837/?ref_=fn_tt_tt_1,10,English,USA,N/A,0,2013,N/A,7.9,16,33
Color,William Eubank,161,97,18,236,Olivia Cooke,852,2665322,Sci-Fi|Thriller,Lin Shaye,The Signal ,48236,1922,Beau Knapp,0,computer hacker|girlfriend in a coma|nosebleed|prosthetic leg|road trip,http://www.imdb.com/title/tt2910814/?ref_=fn_tt_tt_1,180,English,USA,PG-13,4000000,2014,680,6.1,2.35,10000
Color,Patrick Meaney,7,81,3,18,Greg Aronowitz,26,0,Biography|Documentary,Taliesin Jaffe,The Image Revolution ,66,70,Jeff Dowd,7,comic book|comic book history|comics|spawn|walking dead,http://www.imdb.com/title/tt2294916/?ref_=fn_tt_tt_1,2,English,USA,N/A,50000,2013,20,7.4,N/A,83
Color,Chad Hartigan,34,83,3,69,Paul Eenhoorn,695,0,Drama,Jan Haley,This Is Martin Bonner ,733,1438,Demetrius Grosse,0,estranged daughter|friendship|nevada|prisoner|unlikely friendship,http://www.imdb.com/title/tt1798291/?ref_=fn_tt_tt_1,7,English,USA,R,0,2013,571,6.6,16,234
Color,Vicente Aranda,N/A,103,117,281,Jon Gries,948,0,Comedy,Katrina Bowden,A True Story ,181,2058,Kelen Coleman,5,ellipsis in title|long title|period in title|punctuation in title|title ends with period,http://www.imdb.com/title/tt1524083/?ref_=fn_tt_tt_1,4,Spanish,Spain,N/A,2356000,1991,482,5.5,2.35,72
Color,Kirk Loudon,3,95,0,279,Johnny Walter,883,0,Drama|Sci-Fi|Thriller,Barry Corbin,Dawn of the Crescent Moon ,34,2618,Shiree Nelson,0,N/A,http://www.imdb.com/title/tt3157318/?ref_=fn_tt_tt_1,2,English,USA,N/A,0,2014,507,5,N/A,87
Color,Travis Legge,2,83,138,76,Patricia Raven,307,0,Horror,Elissa Dowling,Raymond Did It ,192,619,Lindsay Felton,0,blood|independent film|mutilation|violence,http://www.imdb.com/title/tt1716760/?ref_=fn_tt_tt_1,6,English,USA,Unrated,0,2011,114,3.2,2.35,239
Color,Martin Scorsese,71,117,17000,476,Levon Helm,725,321952,Documentary|Music,Ringo Starr,The Last Waltz ,12611,2783,Bob Dylan,0,band|final concert|guitar|interview|thanksgiving,http://www.imdb.com/title/tt0077838/?ref_=fn_tt_tt_1,113,English,USA,PG,0,1978,572,8.2,1.85,0
Color,Collin Joseph Neal,7,75,14,130,Thomas Brophy,252,0,Horror|Thriller,Julianne Gabert,"Run, Hide, Die ",106,638,Ronee Collins,0,N/A,http://www.imdb.com/title/tt2442662/?ref_=fn_tt_tt_1,5,English,USA,N/A,50000,2015,132,3.7,2.35,225
Color,Bradley Rust Gray,61,80,2,20,Mark Rendall,962,0,Drama,Zoe Kazan,The Exploding Girl ,1516,1054,Jordan Scovel,0,friend|hospital|low budget film|ring|stoned,http://www.imdb.com/title/tt1294161/?ref_=fn_tt_tt_1,10,English,USA,Unrated,0,2010,72,6.3,N/A,377
Color,Mike Bruce,3,78,6,17,Kirpatrick Thomas,32,0,Western,Joseph Campanella,The Legend of God's Gun ,143,72,Christian Anderson,0,N/A,http://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1,9,English,USA,R,0,2007,17,4.1,2.35,13
 Black and White,Andrew Bujalski,52,109,26,3,Kate Dollenmayer,26,0,Comedy,Andrew Bujalski,Mutual Appreciation ,1578,38,Justin Rice,0,friendship|guitarist|mumblecore|musician|new york,http://www.imdb.com/title/tt0446747/?ref_=fn_tt_tt_1,23,English,USA,R,500000,2005,6,6.9,1.66,91
